preco,valor_frete,ratio_frete_preco
0.5404595030405979,-0.34355338169029626,-0.7278004157668769
2.719205991066229,2.448365129974732,-0.6464870607520881
0.9221989336951925,0.9116395317797733,-0.5780148924699277
-0.4719396061319511,-0.22461373061551138,0.4653094685183103
-0.13970105172058425,0.22014464547796578,-0.21095335411955451
-0.5808524251489539,-0.7971689658425342,0.5926709658693812
-0.22683130693418643,-0.4061864958201032,-0.4261067518278374
-0.47738524708280117,-0.6738007107383691,-0.10788311744773144
-0.06890771935953247,0.578228914139286,-0.14616312599832643
0.045450740608320404,3.100002580012117,0.6114531786899905
-0.5650056099819799,-0.3093898648922198,1.6365832011819488
-0.42292883757429983,-0.5150036233991617,-0.12923426051208647
-0.1342554107697341,-0.7085968852549285,-0.6553478407305592
-0.368962535751375,-0.30749189173677105,-0.0996084346081484
-0.2492128912421805,-0.16071530104873882,-0.2510920660494608
0.704373295661187,4.326093238431974,0.09321859088147197
-0.4942122776209281,-0.5713101603441395,0.13058777694003515
-0.24915843483267197,-0.11769457619190177,-0.2252336320832223
0.05035181746408556,-0.27396103265717753,-0.5724886667563164
-0.33035294140984756,-0.3043286031443566,-0.19383510058832965
-0.004104592044415809,-0.2783896366865578,-0.5454210432312759
-0.38475489450884043,-0.2872468447453184,-0.0339063048513567
-0.004104592044415809,-0.43086014684093626,-0.6028675586720728
-0.4669840728666774,-0.3726556367405096,0.2376387066927305
-0.23407400939881712,-0.17716440172929404,-0.284495044082288
2.321184093968592,-0.885108388711657,-0.8856804690817434
-0.5481785794438531,-0.7724953148217011,0.19529175764700166
0.12114514982513734,0.48965683355168044,-0.36243103314732644
0.5954604766441842,-0.22145044202309708,-0.7121277633571618
-0.11301741106141855,-0.48020744888260225,-0.5622859461336429
-0.4447114013777004,-0.1512254352714952,0.373069971087595
-0.2812877164426878,-0.017101998953120992,-0.10022073963013975
-0.569906686837745,-0.3093898648922198,1.780224260940302
-0.3357441259511892,-0.3688596904296122,-0.2311099425664011
0.023123612709834877,-0.3131858112031172,-0.5728829009808897
-0.4669840728666774,0.1378991420751892,0.8985055130381516
-0.5215493951941959,-0.24549143532544715,0.9335577039136844
-0.0144513098510311,-0.7946383349686026,-0.7370770258220236
0.05084192514966209,-0.49855452271860634,-0.650779254391913
-0.05856100155291718,0.43398295432518547,-0.21878325238996524
0.4097641202201946,-0.11895989162886754,-0.6528252773490892
-0.2981692033903232,1.0995388741691938,0.7036676535520185
0.8671979600916059,8.260591589677116,0.6203136055554059
-0.5590154049360447,-0.34608401256422794,1.3884368406006302
1.1394800076341127,2.9026133718454536,-0.3463838553215346
0.3395153519542278,-0.25055269707331024,-0.6666852538733299
-0.3852994586039254,-0.7414950866160391,-0.4433711842880923
0.43154668402359514,-0.1790623748847428,-0.6716945319499922
-0.4942122776209281,-0.7402297711790734,-0.12462705157005614
-0.21594002503248616,1.4373780958390616,0.5899544069825493
-0.22144012239284483,-0.28977747561924994,-0.36643999255625537
0.31773278815082723,0.7022298269619341,-0.4206336394069466
-0.4174831966234497,-0.2024707104686101,0.17380815531989147
-0.05856100155291718,0.0012450748828832213,-0.3966620726575212
0.1598092005761733,3.1132883921002583,0.40146597744707496
-0.5867881737853805,-0.3726556367405096,2.206850769057404
1.2483928266511155,0.45169737044270647,-0.6954346560269515
-0.37386361260714013,-0.7130254892843086,-0.4377670434049092
-0.5486686871294295,-0.7395971134605904,0.275004411310095
0.3226338650065924,-0.08226574395685933,-0.6201125505443098
-0.3041594084362584,-0.44920722067694024,-0.3485182632851003
-0.5323317642768791,-0.5150036233991617,0.5618980404988432
-0.3852994586039254,-0.1512254352714952,0.09100479662485385
0.5954060202346758,-0.45426848242480344,-0.7578492219686068
0.129368067660921,-0.4333907777148678,-0.6569814053407094
-0.4011462737708993,-0.44288064349211126,-0.12695842428985066
-0.27638663958692267,0.529514269816103,0.2425287834171104
1.1890353402868492,-0.07467385133506473,-0.7584532600421836
1.1394800076341127,1.7195434382824342,-0.5083876256898646
0.15964583134764776,-0.04051033453698806,-0.548276825388757
-0.17237489742568507,-0.40175789179072285,-0.47901941710803003
-0.4397558681124268,-0.5150036233991617,-0.06822407857162756
-0.45010258591904206,1.416500391129126,2.270412937068374
-0.4718851497224426,-0.47135024082384175,0.1370707621189758
-0.34668986426239795,-0.7130254892843086,-0.47973142824176856
0.15436355962532314,-0.3751862676144412,-0.6473456140396492
-0.37985381765307524,-0.3606351400893346,-0.11465530157639452
0.9712097022528436,-0.30243062998890785,-0.771649214186088
-0.5509013999192781,-0.766801395355355,0.23702525351446388
-0.1179184879171837,-0.3973292877613426,-0.5212426550588907
-0.5486686871294295,-0.3093898648922198,1.2516155368379531
-0.38475489450884043,-0.7130254892843086,-0.4185962995824433
-0.2812877164426878,-0.4473092475214916,-0.3818810497461452
-0.36841797165629,-0.02722452244884737,0.13773689417707816
0.3721891976593286,3.0664717209325234,0.11820406948923295
3.1113465959369475,-0.4422479857736284,-0.8633444416327286
-0.41198309926309107,-0.28914481790076707,0.062313827560331665
-0.22688576334369498,-0.7010049926331337,-0.5946531667693694
-0.05627383235356019,-0.7566788718596288,-0.709005086101661
0.05035181746408556,0.010102282941643604,-0.47370093334482377
-0.47929122141559877,0.07336805478993341,0.9349006966726484
-0.3765864330825652,-0.7724953148217011,-0.4852798203586913
-0.22193023007842128,0.41626853820766424,0.03337350545105528
-0.041679514605281784,0.08159260513021124,-0.3788166559505052
-0.33084304909542406,-0.8395570329808885,-0.5964025922352648
-0.5867881737853805,-0.7724953148217011,0.806640691134608
-0.5236187387555189,-0.5150036233991617,0.46531461653375567
-0.608026173493696,-0.5225955160209564,2.8079219623176175
-0.4963905340012682,-0.4371867240257652,0.35018302048457745
-0.5758968918836802,0.13093990717187715,3.3143739982223166
-0.4011462737708993,-0.12781709968762814,0.17593491898112604
3.3362515672070576,7.264788340785034,-0.3915770818237944
-0.27638663958692267,-0.3005326568334592,-0.29391286755868995
3.421748130135405,3.1670642981713044,-0.6497398277024767
-0.5536242203947032,-0.3093898648922198,1.3555372098227927
-0.41198309926309107,-0.30875720717373695,0.042625219608104975
-0.35752668975458973,0.18851175955382085,0.27657900090553156
-0.4966628160488107,-0.351777932030574,0.48334746786058497
-0.4397558681124268,0.05375566551696365,0.575726632647816
-0.33084304909542406,-0.30496126086283953,-0.193225621271067
1.303393800254702,-0.43402343543335065,-0.8127971621872266
-0.09069028316293301,-0.28534887158986966,-0.4916297984106905
0.268177455498091,0.5807595450132178,-0.42634374756002963
-0.11252730337584209,0.4447381355393946,-0.1447203942449095
-0.17237489742568507,-0.40175789179072285,-0.47901941710803003
0.07812458631342123,-0.11326597216252146,-0.5317316983960985
0.3231784291016774,-0.6598822409317453,-0.7652428228187437
-0.5434953282261219,-0.1113679990070727,1.581850341324175
-0.5209503746896024,-0.7332705362757614,0.04364460809248439
0.1592646364810883,-0.3277369387282238,-0.6346651818927762
-0.5323317642768791,-0.10947002585162394,1.3618950772391984
-0.5486686871294295,-0.47514618713473905,0.875333014943396
0.9766008867941853,-0.13477633459094,-0.7468822874978017
0.8399697553373553,0.4371462429175998,-0.6373672560217855
-0.2600497167343722,0.1549809004742274,-0.03728183082643974
-0.5486686871294295,-0.3093898648922198,1.2516155368379531
-0.05801643745783219,0.017694175563438445,-0.39037981070780053
-0.46643950877159246,-0.3093898648922198,0.31599745813372226
-0.2600497167343722,-0.45173785155087187,-0.4132550491893503
-0.46153843191582733,-0.2024707104686101,0.41962782929697673
-0.2758965319013462,0.3239005113091611,0.10832478374906324
0.15948246211912226,2.3610583648240926,0.17535691974284096
0.9712097022528436,0.07273539707145063,-0.7149666698765436
-0.30361484434117336,0.2283691958182436,0.1222457192154968
-0.4446569449681919,-0.7313725631203128,-0.29926281624718576
-0.38480935091834884,-0.21828715343068256,0.02858773724689989
-0.12880976981888398,-0.2885121601822842,-0.46240361596593776
-0.5100046363783935,0.05122503464303211,1.2847011642931998
0.4097641202201946,-0.3543085629045055,-0.7070970909999438
0.4859486371225879,-0.08036777080141079,-0.6621297152960042
-0.23227694788503658,-0.09871484463741478,-0.24173592824781376
-0.5541143280802796,0.35679871267027174,2.9586864947935774
-0.6026349889523545,-0.116429260754936,4.275469945644224
-0.05856100155291718,0.6522498672017852,-0.12906367199185578
-0.5486686871294295,-0.5150036233991617,0.7848528665489031
1.1191133104779336,0.0740007125084164,-0.7316181069803721
-0.22193023007842128,-0.23220562323730623,-0.3332690888387646
0.21148833319974114,0.47004444427871067,-0.42567561129260956
0.2959502243474267,-0.29041013333773286,-0.665529550286499
-0.35752668975458973,-0.5592896636929645,-0.33763628178006144
0.3231239726921689,0.2271038803812776,-0.5426137284642212
-0.27638663958692267,0.4453707932578776,0.18814864654227714
0.13252653941241416,0.752842444440566,-0.28842416983647406
-0.1674738205699199,-1.1217223754242607,-0.8451876563069177
-0.33084304909542406,-0.5105750193697813,-0.3482936870265277
3.0998562935306535,0.0031430480383317625,-0.8340154536480079
-0.24861387073758698,-0.4371867240257652,-0.4185962995824433
-0.46643950877159246,-0.7971689658425342,-0.3135843417764197
3.2088235689571647,0.8464757867760347,-0.7826896014444097
0.20337432818297438,0.3770437596617245,-0.4476323736294246
-0.1674738205699199,-0.13351101915397423,-0.348610006243402
1.4490646956899431,2.731795787855071,-0.45021893737640517
-0.5867881737853805,-0.7724953148217011,0.806640691134608
0.6989276547103368,-0.612432912045528,-0.7986973871277739
0.4914487344829466,-0.17400111313687971,-0.683406766555882
-0.24970299892775702,-0.10567407954072662,-0.21704907713217333
-0.3902005354596905,-0.4125130730049321,-0.13137074691637854
-0.2649507935901374,0.20938946426375663,0.007852597498930622
-0.091234847258018,0.2239405917888633,-0.26978541293609215
-0.3852994586039254,0.06324553129420703,0.28516713052569914
-0.1674738205699199,2.4793653581803947,0.9643641901473275
-0.47738524708280117,-0.46186037504659827,0.182337540698742
0.15436355962532314,-0.3751862676144412,-0.6473456140396492
-0.5754067841981038,-0.3739209521774754,1.767485654483015
-0.35262561289882455,-0.568779529470208,-0.35463383064800313
-0.3085159211969385,-0.09112295201561994,-0.08865532202496275
-0.2541139680979457,-0.7022703080700995,-0.5736401665492598
-0.3852994586039254,-0.14932746211604667,0.09272304736733923
-0.5867881737853805,-0.7724953148217011,0.806640691134608
0.05084192514966209,-0.115796603036453,-0.5177609945507414
-0.1674738205699199,0.5965759879752902,0.01825978131952825
2.21771691590244,-0.12591912653217938,-0.8195845549922961
-0.488222072574993,-0.1113679990070727,0.7636667058418878
-0.11247284696633357,-0.006346817738911618,-0.34857471807492757
-0.49965791857177827,-0.2967367105225618,0.5960357501514325
0.10535279106767191,0.5712696792359742,-0.3246081476114222
0.21372104598958966,0.6029025651601191,-0.38940048788951376
-0.22193023007842128,-0.015204025797672226,-0.21057795728617126
-0.43921130401734176,0.048061746050617575,0.5655641735650286
-0.2649507935901374,-0.6320453013184978,-0.5200878979942439
-0.22193023007842128,-0.39922726091679134,-0.42770191312414263
-0.4125276633581761,0.8793739881371456,1.2401675766052
-0.003560027949330826,1.9972801766964265,0.3109618925053878
-0.11252730337584209,-0.19234818697288372,-0.4325521675368035
-0.504613451837052,-0.7971689658425342,-0.16245202333044415
-0.5214404823751788,-0.5150036233991617,0.4431081867265221
0.6217629224367904,-0.4333907777148678,-0.7571138577720384
-0.5617382254114699,-0.1113679990070727,2.0602085146941156
-0.19203366125825405,0.47826899461898825,0.005069454127105701
2.6102931720492264,3.126574204188399,-0.5864044160355156
-0.24915843483267197,0.42955435029580513,0.10483185934208585
-0.406537458312241,0.14296040382305228,0.4653780154631037
-0.2758965319013462,-0.680127287923198,-0.5397226040843446
0.17070048247787356,-0.07151056274265019,-0.5624150623737126
-0.17128576923551503,0.09044981318897186,-0.2307254550684189
-0.4778753547683777,-0.3726556367405096,0.30783167603372047
-0.33084304909542406,-0.1467968312421149,-0.07394249376686651
0.5900148356933341,-0.5858612878692462,-0.7831203783702373
-0.30312473665559686,2.56350883473862,1.743973996437183
0.2686675631836676,1.131804417811822,-0.28016324010883226
0.5404595030405979,-0.34355338169029626,-0.7278004157668769
-0.5146334311866161,-0.1113679990070727,1.0753839667337024
-0.4669840728666774,-0.4555337978617693,0.1303604518832505
0.045450740608320404,-0.2745936903756604,-0.5703064028986481
-0.4833209957192279,-0.10567407954072662,0.7243121611968238
-0.57045125093283,0.3416149274266823,3.64681484101246
-0.08524464221208287,2.5293453179405434,0.7153042028238121
-0.526341559230944,-0.06012272380995804,1.3503298574672884
1.461317387829356,0.31947190727978075,-0.733064136847234
-0.4937221699353517,-0.14932746211604667,0.7630896844099483
2.2019245571449746,0.48965683355168044,-0.7660775472111883
-0.4397558681124268,-0.7724953148217011,-0.359756825475202
-0.4937221699353517,-0.1113679990070727,0.8202692189548096
-0.48876663667007797,-0.7010049926331337,-0.09292588236928256
-0.4115474479870231,-0.09934750235589755,0.2507726396206642
-0.5541143280802796,-0.10820471041465816,1.8472328200711041
0.6493723220576006,-0.6630455295241598,-0.8037392416349336
-0.058070893867340725,-0.15691935473784127,-0.4620488619880915
1.0692312393681462,0.9976809814934474,-0.5946289236238962
-0.2213856659833363,0.08665386687807432,-0.15394330172138362
-0.41198309926309107,-1.0116399324082366,-0.6629890847442762
-0.11301741106141855,-1.2647030198013958,-0.9170356389665557
-0.05856100155291718,-0.4485745629584573,-0.5815624253040597
-0.12880976981888398,-0.3252063078542923,-0.47949283005150867
0.21372104598958966,-0.020897945264018298,-0.5656363479714797
-0.1179184879171837,-0.12971507284307668,-0.3991270954724996
0.4593194528729308,0.39728880665317723,-0.5507903535106196
0.48110201667633135,1.825829934987561,-0.24902387124032857
0.42664560716783,-1.2647030198013958,-0.9170356389665557
-0.38480935091834884,0.8958230888177008,1.035385056177913
-0.06945228345461744,-0.7003723349146508,-0.6807652801509325
-0.3630267871149483,-0.4536358247063205,-0.23839395934610272
-0.47738524708280117,-0.6738007107383691,-0.10788311744773144
-0.38475489450884043,-0.7029029657885824,-0.4094506236304412
2.1746418959812153,-0.006346817738911618,-0.8077141287660464
0.045450740608320404,0.38653362543896813,-0.33878432514084394
-0.11252730337584209,-0.10883736813314115,-0.3948224812661679
0.5949159125490993,-0.7212500396245864,-0.8102482362538304
-0.3852994586039254,-0.46186037504659827,-0.19021557489524954
-0.2323314042945451,-0.6794946302047151,-0.5780598786286154
-0.38475489450884043,-0.3834108179547189,-0.12079022639537615
-0.18381074342247034,0.0702047661975191,-0.223085111826008
-0.4283200221156415,0.554187920836936,1.0393496558255517
-0.27638663958692267,0.5630451288956966,0.2641990635251268
-0.4446569449681919,-0.3093898648922198,0.1895325250977964
-0.4610483242302508,1.7011963644464303,2.80578049598288
0.045450740608320404,0.009469625223160832,-0.4708294527424241
-0.05856100155291718,0.4637178670938816,-0.20656058491544016
0.14837335457938802,-0.3688596904296122,-0.6434074030800843
-0.24371279388182182,-0.0892249788601714,-0.21740347827733356
-0.3902005354596905,-0.18538895206957187,0.07802323693366854
-0.3515364847086546,-0.0259592070118816,0.08047068422974746
0.09446150916597164,-0.4485745629584573,-0.6498725506947562
-0.35262561289882455,-0.4808401066010851,-0.283566693051386
-0.22144012239284483,-0.18918489838046917,-0.30962966953273957
-0.2818322805377728,-0.4536358247063205,-0.3852524128024301
-0.45064715001412703,-0.13098038828004246,0.43430434338731105
-0.5535697639851946,-0.7724953148217011,0.253249869365287
0.045450740608320404,-0.3378594622239502,-0.592461625650591
-0.41198309926309107,-0.2745936903756604,0.07692150442811278
-0.5056481236177135,-0.2967367105225618,0.6559054813755254
-0.05801643745783219,4.15717362759704,1.309624670938492
-0.38480935091834884,-0.7402297711790734,-0.4430805126781913
3.802942996694915,0.6288415316179179,-0.812590400396874
0.862296883235841,1.6714614516777337,-0.44162029294010446
0.704373295661187,5.77045080972843,0.3542133183617309
0.7533840642188382,1.4082758407888483,-0.4508136204191533
-0.17237489742568507,0.35806402810723753,-0.09334677601412288
-0.4778753547683777,-0.34608401256422794,0.3443170854167073
0.43154668402359514,-0.3290022541651897,-0.7055790554715106
-0.1674738205699199,0.10879688702497584,-0.2268499294352545
-0.1674738205699199,-0.23600156954820353,-0.4001116575303991
-0.504613451837052,-0.3726556367405096,0.522697646617906
-0.3852994586039254,-0.1512254352714952,0.09100479662485385
0.08302566316918639,-0.20753197221647318,-0.5656185925216641
0.15975474416666482,1.2899688474325466,-0.14760435408539024
-0.33579858236069765,-0.14553151580514914,-0.05996766351035304
-0.19960310217993577,-0.4599624018911495,-0.484249187666458
0.20277530767838078,0.4966160684549923,-0.4130937757553457
-0.3852994586039254,-0.13983759633880308,0.10131430107976612
-0.36351689480052485,-1.2647030198013958,-0.9170356389665557
-0.11895315969784521,-0.3910027105765136,-0.5175891479195068
-0.4942122776209281,-0.6738007107383691,-0.024261669571705665
-0.4528798628039756,-0.6307799858815321,-0.15316799893704253
-0.35752668975458973,0.07589868566386516,0.18408296002732893
0.9766008867941853,2.1807509150564672,-0.3981917688104335
-0.38480935091834884,0.18091986693202625,0.38934248355324264
-0.49383108275436866,-0.2961040528040789,0.5429691452463193
-0.35752668975458973,-0.09491889832651748,0.04377997667275153
-0.5481785794438531,-0.7225153550615522,0.3082401693853965
0.09446150916597164,-0.4947585764077089,-0.6649910820465713
-0.08034356535631773,-0.39416599916892814,-0.5456814690552351
-0.041733971014790316,0.21128743741920517,-0.3269153297572007
-0.4937221699353517,-0.7130254892843086,-0.08602640358123992
-0.5377774052277292,-0.5150036233991617,0.6294292587392724
9.684507505660605,3.933845452972577,-0.7933718016241987
0.4429825300203804,-0.2423281467330326,-0.6883937401665041
0.05084192514966209,-0.2733283749386946,-0.5725073527333062
0.24149381483892532,-0.19487881784681527,-0.6241315095189138
-0.5209503746896024,-0.3011653145519421,0.8247691423083466
0.15436355962532314,1.2893361897140634,-0.14268383908752222
-0.33579858236069765,-0.7029029657885824,-0.4868059260185015
-0.23227694788503658,-0.44288064349211126,-0.4410647630991406
-0.5781296046735288,-0.680127287923198,0.9054722500193625
-0.2840105369181129,-1.059089261294454,-0.781435972707401
0.24149381483892532,2.0599132908262328,-0.006798382758774811
-0.29767909570474677,-0.5384119589830288,-0.41983738956804983
-0.27638663958692267,-0.14236822721273482,-0.19169456516238656
-0.6189174553953963,-0.7724953148217011,2.25945359793416
-0.1715580512830575,-0.19740944872074678,-0.3762071430668264
-0.3874777149842655,-0.46186037504659827,-0.18434228144820883
-0.22144012239284483,-0.6244534086967031,-0.5554504383388957
-0.11301741106141855,0.12714396086097982,-0.28764102265009756
8.81837831242789,2.9538586470425683,-0.8075109133057264
0.023123612709834877,0.4403095315100143,-0.30035237508931506
-0.4283744785251499,-0.3872067642656163,0.02701744997030855
-0.4065919147217494,-0.4188396501897612,-0.08616420306834713
0.07758002221833625,-0.34608401256422794,-0.6094114385795331
0.3231784291016774,3.6719251575206573,0.3219176501562236
0.26872201959317604,0.6611070752605458,-0.405281271358205
-0.4392657604268502,-0.7130254892843086,-0.2938306634925468
1.3573056456681183,0.044265799739720266,-0.7571748358382417
0.09440705275646319,-0.07910245536444502,-0.5288961738320382
-0.4664939651811009,-0.7895770732207394,-0.3036101388278064
-0.5481241230343445,-0.34608401256422794,1.1578895926439117
0.3231239726921689,0.24355298106183304,-0.5384852425977833
-0.13970105172058425,0.22014464547796578,-0.21095335411955451
-0.1179184879171837,-0.28155292527897235,-0.4684125193513031
-0.5105492004734785,-0.5713101603441395,0.24742310213407853
0.03717336636302822,-0.5371466435460631,-0.6592126631859829
-0.17237489742568507,-0.08163308623837656,-0.3165295283540608
-0.5562925844606197,-0.1113679990070727,1.8992763982800254
-0.5699611432472536,-0.3005326568334592,1.8069344499271163
-0.46153843191582733,-0.5219628583024736,0.017593849860953
-0.27638663958692267,-0.7414950866160391,-0.578897494639584
-0.22193023007842128,-0.1379396231833545,-0.2799717751322445
-0.10702720601548342,-0.6662088181165743,-0.6493435148763963
0.1592646364810883,-0.0531634889066462,-0.5519178636145722
-0.08034356535631773,-0.017734656671603764,-0.38510317610666245
-0.1674738205699199,1.4582558005489972,0.4512551458435411
-0.46153843191582733,-0.7402297711790734,-0.2570630271794989
-0.41198309926309107,-0.2745936903756604,0.07692150442811278
-0.0036144843588393556,1.2412542031093632,0.026428984280177415
-0.6031250966379309,-0.5713101603441395,2.2469987181654703
-0.40708202240732594,-0.7724953148217011,-0.4326037291995619
-0.24970299892775702,-0.40808446897555195,-0.399687492283284
0.5954604766441842,-0.0025508714280143108,-0.6691331454306302
-0.11252730337584209,-0.28661418702683544,-0.4751409800695664
-0.4179733043090262,-0.785781126909842,-0.4242055780564218
-0.12935433391396894,-0.7876791000652907,-0.694646588792099
3.222982235429375,1.863789398096535,-0.7186787636040548
0.9712097022528436,-0.13540899230942277,-0.7464144895693601
-0.5383219693228143,-0.7959036504055683,0.054430226921277886
2.022436231404954,-0.0847963748307911,-0.808706757863877
0.42664560716783,-0.2435934621699984,-0.6852341159368552
-0.34717997194797445,-0.5422079052939263,-0.3434217364409431
0.10529833465816346,-0.49412591868922606,-0.668369812176729
-0.27638663958692267,-1.2647030198013958,-0.9170356389665557
0.18703740533042396,-0.233470938674272,-0.6164821752213266
0.9766008867941853,0.554820578555419,-0.6430372969597603
-0.4446569449681919,-0.7029029657885824,-0.26628561930487044
-0.47733079067329276,-0.6484944019990532,-0.07348560324212314
0.5409496107261744,0.049959719206066344,-0.6470700350149516
-0.3902005354596905,-0.2657364823168999,0.003947927883651838
-0.06400664250376731,-0.5099423616512985,-0.6039390075748414
-0.5645155022964035,-0.3726556367405096,1.4548380904924838
0.045450740608320404,-0.6934131000113389,-0.7169739775165106
-0.46153843191582733,-0.4188396501897612,0.14735927292644177
-0.13234943643693658,-0.3985946031983085,-0.5109500662404651
-0.4065919147217494,-0.301797972270425,0.02880304872011109
-0.11252730337584209,1.267825827285645,0.2271456802861274
0.3231784291016774,-0.4586970864541837,-0.7147510701670657
9.1451167694789,0.3846356522835193,-0.875641928537963
-0.1179184879171837,-0.12971507284307668,-0.3991270954724996
-0.49366771352584315,-0.7402297711790734,-0.12726841352804438
-0.3852994586039254,1.3500713306884216,1.4501411339307713
-0.39074509955477554,-0.1113679990070727,0.14844028514513635
-0.2812877164426878,0.10247030984014677,-0.021935741671426433
0.10480822697258693,-0.31761441523249745,-0.6112127989882881
-0.11301741106141855,-0.12908241512459392,-0.4035068497447183
0.268177455498091,-0.061388039246923806,-0.597085012482081
-0.42287438116479137,-0.24549143532544715,0.15372627663484845
-0.42287438116479137,-0.4555337978617693,-0.0669397419745036
0.21426561008467465,-0.2606752205690367,-0.6335554097511793
-0.4719396061319511,-0.04240830769243682,0.7074721150850021
-0.3852994586039254,-0.5150036233991617,-0.23832659568483963
-0.368962535751375,-0.24422611988848136,-0.0455815209030322
0.7370471413662878,0.04869440376910057,-0.6852677767063472
-0.3852994586039254,-0.3467166702827108,-0.08597502985113784
-0.5650056099819799,-0.34608401256422794,1.5384971795073703
